ISIN,SP_Rating,Moody_Rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Collateral_Type,Coupon_Frequency,Coupon_Type,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile
1370,15,13,0,0,2,1,3,4,0,1,41,8,159,396,308,4
6405,0,7,0,0,2,0,3,4,0,1,20,7,29,1038,765,4
755,14,16,0,0,2,1,3,2,0,1,55,4,110,248,191,4
3151,12,12,0,0,2,1,3,2,0,1,17,1,123,507,395,4
7840,12,12,0,0,2,1,3,4,0,1,66,4,182,1353,1000,4
93,0,7,0,0,2,1,3,4,0,1,21,5,28,54,49,4
10165,9,15,0,0,2,1,3,4,0,1,5,4,52,1643,1216,4
11190,10,9,0,0,2,1,3,2,0,1,23,1,31,1765,1311,4
11136,13,12,0,0,2,1,3,2,0,1,4,3,4,1748,1298,4
7802,16,10,0,0,2,1,3,4,0,1,25,1,33,1339,987,4
13167,1,15,0,0,2,1,3,4,0,1,22,7,30,1998,1476,4
10847,3,2,0,0,2,1,3,2,0,1,16,5,95,1659,1228,4
11713,14,16,0,0,2,1,3,2,0,1,30,2,41,1881,1399,1
11162,13,16,0,0,2,1,3,4,0,1,29,8,100,1755,1303,4
6708,16,6,0,0,4,1,3,17,0,1,20,7,29,1143,850,4
5938,6,6,0,0,2,0,3,4,0,1,26,8,38,998,738,4
13071,1,7,0,0,2,1,3,4,0,1,4,3,146,1959,1448,4
3464,9,4,0,0,2,1,3,4,0,1,35,4,203,600,466,4
1172,0,7,0,0,2,0,3,4,0,1,42,5,136,362,286,4
931,3,2,0,0,2,1,3,2,0,1,4,3,4,281,215,4
11965,3,2,0,0,2,1,3,2,0,1,16,5,95,1945,1441,4
13066,14,16,0,0,2,1,3,2,0,1,17,1,213,1956,1446,4
8571,14,16,0,0,4,1,3,6,0,1,13,0,19,1377,1023,4
13173,6,6,0,0,2,1,3,4,0,1,11,3,15,2001,1479,4
1363,4,12,0,0,2,0,3,4,0,1,36,9,158,392,305,4
392,16,5,0,0,2,0,3,4,0,1,20,7,29,152,127,4
167,9,4,0,0,2,1,3,4,0,1,29,8,40,75,66,4
9647,9,7,0,0,2,1,3,4,0,1,23,1,64,1501,1109,4
11366,6,6,0,0,2,0,3,4,0,1,4,3,4,1784,424,4
405,16,5,0,0,2,0,3,4,0,1,20,7,29,152,127,4
266,0,15,0,0,2,1,3,2,0,1,35,4,60,110,95,4
4741,9,10,0,0,0,0,3,2,0,1,0,0,0,854,646,5
3853,3,9,0,0,2,0,3,4,0,1,29,8,40,688,527,4
3319,0,7,0,0,2,1,3,12,0,1,48,0,194,563,432,4
5469,1,10,0,0,2,1,3,4,0,1,20,7,29,930,695,4
9593,6,6,0,0,2,0,3,4,0,1,42,5,96,181,151,4
9551,2,2,0,0,2,1,3,4,0,1,4,3,4,1466,1082,4
6003,9,15,0,0,2,1,3,4,0,1,20,7,29,1009,635,4
4674,16,6,0,0,2,1,3,4,0,1,20,7,29,820,633,4
6556,0,7,0,0,2,1,3,2,0,1,48,0,153,1087,809,4
9905,16,10,0,0,2,1,3,4,0,1,20,7,29,1594,1177,4
11543,3,2,0,0,2,1,3,2,0,1,28,3,37,1839,1367,4
11765,0,7,0,0,2,1,3,4,0,1,8,2,82,1886,1403,1
6371,1,15,0,0,2,1,3,4,0,1,48,0,114,1035,763,4
3329,14,11,0,0,2,1,3,2,0,1,69,9,197,568,437,4
3779,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4
7774,5,4,0,0,2,0,3,4,0,1,30,2,41,1333,937,4
3986,16,4,0,0,2,0,3,4,0,1,0,0,5,735,252,4
11563,1,1,0,0,2,0,3,4,0,1,60,5,142,1843,1370,4
3843,3,9,0,0,2,0,3,4,0,1,29,8,40,688,527,4
9500,8,,0,0,8,0,3,9,0,1,17,1,137,1456,1077,4
9743,4,18,0,0,2,0,3,4,0,1,49,9,88,1542,1137,4
11744,9,7,0,0,0,0,3,0,1,2,0,0,5,402,314,4
3268,9,10,0,0,2,0,3,4,0,1,12,5,21,544,303,4
4488,14,16,0,0,2,0,3,2,0,1,23,1,31,780,608,4
2975,9,18,0,0,2,0,3,2,0,1,29,8,40,445,155,4
5903,0,7,0,0,2,0,3,4,0,1,35,4,180,995,735,4
6355,16,5,0,0,2,0,3,4,0,1,20,7,29,1032,509,4
3956,10,9,0,0,2,0,3,2,0,1,29,8,100,728,570,4
11716,20,5,0,0,2,0,3,2,0,1,34,1,50,1882,1400,4
3444,9,4,0,0,2,0,3,4,0,1,12,5,21,592,460,4
11334,16,4,0,0,2,0,3,4,0,1,16,5,23,1778,1321,4
13374,16,10,0,0,0,0,3,0,0,1,1,0,12,2007,1483,4
3283,6,6,0,0,2,0,3,2,0,1,4,3,4,554,424,1
10887,1,15,0,0,2,0,3,4,0,1,20,7,29,1676,50,4
6964,10,7,0,0,1,0,3,12,0,1,0,0,143,1231,914,4
10971,0,7,0,0,2,1,3,2,0,1,28,3,37,1090,594,4
11416,16,1,0,0,2,0,3,4,0,1,1,0,102,1800,1334,4
4062,2,1,0,0,1,0,3,2,0,1,0,0,5,740,252,4
4662,16,6,0,0,2,0,3,4,0,1,20,7,29,820,633,4
4816,1,15,0,0,2,0,3,4,0,1,26,8,43,880,665,4
2898,16,15,0,0,2,0,3,4,0,1,64,1,167,432,335,4
11551,0,7,0,0,2,0,3,4,0,1,35,4,298,1841,1368,8
11401,4,18,0,0,0,0,3,0,0,4,1,0,294,1793,1331,4
7002,6,,0,0,2,1,3,4,0,7,10,0,14,1251,924,4
4668,16,6,0,0,2,0,3,4,0,1,20,7,29,820,633,4
3525,17,0,0,0,4,1,3,17,0,1,57,7,130,618,482,4
4409,9,10,0,0,2,0,3,4,0,1,20,7,29,754,588,4
5934,6,6,0,0,2,0,3,4,0,1,26,8,38,998,738,4
10166,9,15,0,0,2,1,3,4,0,1,5,4,52,1643,1216,4
7801,16,10,0,0,2,1,3,4,0,1,25,1,33,1339,987,4
11507,9,4,0,0,2,1,3,4,0,1,28,3,37,1827,1357,4
404,16,5,0,0,2,0,3,4,0,1,20,7,29,152,127,4
5939,6,6,0,0,2,0,3,4,0,1,26,8,38,998,738,4
13072,1,7,0,0,2,1,3,4,0,1,4,3,146,1959,1448,4
13174,6,6,0,0,2,1,3,4,0,1,11,3,15,2001,1479,4
9648,9,7,0,0,2,1,3,4,0,1,23,1,64,1501,1109,4
4742,9,10,0,0,0,0,3,2,0,1,0,0,0,854,646,5
6004,9,15,0,0,2,1,3,4,0,1,20,7,29,1009,635,4
6398,6,3,0,0,4,1,3,17,0,1,20,7,29,654,509,4
11764,0,7,0,0,2,1,3,4,0,1,8,2,82,1886,1403,1
6883,16,10,0,0,2,1,3,4,0,1,48,0,185,1206,897,4
4675,16,6,0,0,2,1,3,4,0,1,20,7,29,820,633,4
2986,9,18,0,0,2,0,3,4,0,1,29,8,100,449,66,4
9845,17,17,0,0,2,0,3,4,0,1,49,9,88,1585,1171,4
9397,19,18,0,0,2,1,3,2,0,4,66,4,182,609,473,4
4691,12,12,0,0,6,1,3,6,0,1,47,0,84,829,640,4
3103,4,14,0,0,2,0,3,4,0,1,35,4,178,212,380,4
6546,10,2,0,0,2,0,3,2,0,1,26,8,43,1001,740,4
8569,10,2,0,0,2,0,3,4,0,1,19,5,133,1376,1022,4
396,16,5,0,0,2,0,3,4,0,1,20,7,29,152,127,4
3823,9,4,0,0,2,0,3,4,0,1,22,7,30,678,530,4
327,1,15,0,0,2,0,3,4,0,1,8,2,77,136,117,1
6599,11,12,0,0,6,1,3,6,0,1,72,4,245,1109,827,4
10940,0,7,0,0,2,0,3,2,0,1,28,3,37,1093,594,4
435,0,1,0,0,2,0,3,4,0,1,3,2,86,162,136,4
3404,3,1,0,0,2,0,3,2,0,1,21,5,28,580,449,4
5594,9,4,0,0,2,0,3,4,0,1,20,7,29,954,258,4
3073,2,7,0,0,2,0,3,2,0,1,28,3,37,484,376,4
11675,13,12,0,0,4,1,3,6,0,1,23,1,247,1874,1394,4
9537,15,13,0,0,6,1,3,6,0,1,8,2,155,495,386,4
939,9,4,0,0,2,0,3,4,0,1,4,3,4,283,217,4
13185,6,5,0,0,4,0,3,33,0,1,10,0,49,2004,1481,4
8509,6,18,0,0,2,0,3,4,0,1,16,5,95,1356,1002,4
3603,9,4,0,0,2,0,3,4,0,1,4,3,4,631,491,1
6804,4,18,0,0,6,1,3,6,0,4,5,4,225,1168,869,4
11015,1,4,0,0,2,0,3,4,0,1,2,1,156,1705,1263,4
10905,16,10,0,0,2,0,3,4,0,1,0,0,143,1682,1245,4
153,9,4,0,0,2,0,3,4,0,1,29,8,40,75,66,4
2944,6,10,0,0,2,0,3,4,0,1,10,0,169,437,311,4
7832,4,11,0,0,4,1,3,6,0,1,17,1,123,1346,993,13
10958,0,7,0,0,2,0,3,2,0,1,28,3,37,1093,594,4
1205,16,6,0,0,2,1,3,4,0,1,0,0,120,373,295,4
3070,14,14,0,0,3,1,3,3,0,1,62,5,147,482,374,4
7197,0,7,0,0,2,0,3,2,0,1,34,1,50,1270,90,4
6715,16,4,0,0,4,0,3,17,0,1,20,7,29,1145,850,4
4635,6,6,0,0,2,0,3,2,0,1,4,3,4,813,424,4
13193,6,5,0,0,4,1,3,33,0,1,10,0,49,2004,1481,4
921,6,6,0,0,2,0,3,2,0,1,45,1,125,278,212,4
10129,0,15,0,0,2,0,3,4,0,1,20,7,29,1634,142,4
11396,20,3,0,0,2,0,3,2,0,1,8,2,82,1791,349,4
8612,9,4,0,0,2,1,3,4,0,1,48,0,200,1392,1035,4
3430,9,4,0,0,2,0,3,4,0,1,12,5,21,592,460,4
6014,10,2,0,0,2,0,3,4,0,1,17,1,213,1011,747,4
4764,20,19,0,0,2,0,3,4,0,1,17,1,177,864,652,4
8544,13,12,0,0,2,1,3,2,0,1,17,1,259,1371,1017,4
10944,0,7,0,0,2,0,3,2,0,1,28,3,37,1093,594,4
11439,14,14,0,0,2,0,3,2,0,1,66,4,182,1809,1340,4
11934,1,4,0,0,2,1,3,4,0,1,2,1,156,1705,1263,4
841,6,4,0,0,2,0,3,4,0,1,25,1,33,264,202,4
11619,16,10,0,0,2,0,3,4,0,1,35,4,184,1860,1385,4
4625,5,6,0,0,4,0,3,27,0,1,20,7,227,810,628,4
7765,5,5,0,0,8,0,3,9,0,1,17,1,177,1331,981,4
235,11,14,0,0,4,1,3,6,0,1,17,1,53,99,87,4
6895,1,4,0,0,2,0,3,2,0,1,12,5,140,1208,896,4
3903,12,14,0,0,6,1,3,6,0,1,66,4,182,707,551,4
6861,13,14,0,0,2,1,3,2,0,1,2,1,237,1191,890,31
3064,14,11,0,0,2,1,3,4,0,1,26,8,43,476,368,4
2999,9,10,0,0,2,1,3,4,0,1,20,7,29,453,348,4
8614,9,4,0,0,2,1,3,4,0,1,48,0,200,1392,1035,4
1115,3,2,0,0,2,1,3,4,0,1,4,3,17,342,268,4
7806,16,10,0,0,2,0,3,4,0,1,25,1,33,1339,987,4
11418,2,1,0,0,2,0,3,2,0,1,32,4,46,1802,1335,4
3379,1,15,0,0,2,0,3,4,0,1,20,7,29,579,448,4
219,14,16,0,0,2,0,3,2,0,1,14,5,20,89,81,16
5892,1,15,0,0,2,0,3,2,0,1,48,0,114,992,732,4
1139,0,7,0,0,2,0,3,2,0,1,35,4,139,351,276,4
262,16,4,0,0,2,0,3,4,0,1,36,9,59,108,94,4
5405,10,2,0,0,2,1,3,2,0,1,19,5,133,903,675,4
7073,0,7,0,0,2,0,3,4,0,1,7,4,8,1268,934,4
3924,4,24,0,0,6,1,3,6,0,1,2,1,156,715,559,4
5896,3,11,0,0,2,1,3,2,0,1,29,8,154,993,733,4
4453,13,12,0,0,2,1,3,2,0,1,3,2,165,770,601,4
945,9,4,0,0,2,1,3,4,0,1,4,3,4,283,217,4
7796,10,,0,0,7,1,3,2,0,1,60,5,144,1336,984,4
6869,2,1,0,0,4,0,3,6,0,1,35,4,231,1196,893,4
8610,9,4,0,0,2,1,3,4,0,1,48,0,200,1392,1035,4
6445,16,10,0,0,2,0,3,4,0,1,4,3,4,1050,776,4
4397,18,22,0,0,2,1,3,2,0,3,26,8,221,749,583,4
4398,18,,0,0,2,1,3,2,0,3,26,8,221,749,583,4
11226,13,14,0,0,2,1,3,2,0,1,4,3,4,1772,350,4
3214,0,7,0,0,2,1,3,4,0,1,28,3,37,536,418,4
11504,9,4,0,0,2,0,3,4,0,1,28,3,37,1827,1357,4
1213,11,12,0,0,2,1,3,2,0,1,63,5,157,377,299,4
13439,14,11,0,0,2,0,3,4,0,1,41,8,124,2025,1495,4
1966,5,5,0,0,2,0,3,4,0,1,0,0,161,407,318,4
9951,12,12,0,0,2,1,3,4,0,1,34,1,50,1613,1194,5
1095,6,6,0,0,2,0,3,4,0,1,4,3,146,332,260,4
3348,11,14,0,0,2,1,3,2,0,1,23,1,31,574,443,4
11103,10,2,0,0,7,1,3,2,0,1,39,8,193,1730,1284,4
863,9,4,0,0,2,1,3,4,0,1,42,5,119,266,204,4
9737,0,2,0,0,2,1,3,2,0,1,10,0,49,1537,1132,4
6831,9,15,0,0,2,1,3,4,0,1,8,2,155,1179,879,4
6659,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4
349,0,,0,0,2,1,3,4,0,1,10,0,61,143,118,4
4438,20,18,0,0,2,0,3,4,0,1,45,1,80,767,598,4
3076,2,7,0,0,2,1,3,2,0,1,28,3,37,485,376,4
11923,1,15,0,0,2,1,3,4,0,1,72,4,245,1931,1430,4
11157,13,11,0,0,2,1,3,2,0,5,29,8,40,1754,1303,4
6934,0,7,0,0,2,0,3,4,0,1,1,0,54,1220,906,4
10102,3,9,0,0,2,1,3,2,0,1,7,4,8,1625,1201,8
10995,1,4,0,0,2,1,3,4,0,1,35,4,180,1699,1257,4
6661,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4
2950,15,12,0,0,2,1,3,2,0,1,32,4,46,440,340,4
3118,12,14,0,0,2,1,3,2,0,1,4,3,4,494,385,4
3670,16,,0,0,2,0,3,2,0,1,10,0,75,650,506,4
11158,13,11,0,0,2,1,3,2,0,1,29,8,40,1754,1303,4
4405,3,9,0,0,2,1,3,2,0,1,30,2,41,751,585,4
3131,16,15,0,0,2,1,3,4,0,1,48,0,87,498,389,4
4466,17,17,0,0,2,0,3,4,0,1,46,1,81,774,604,4
10959,0,7,0,0,2,1,3,2,0,1,28,3,37,1093,594,4
11045,1,15,0,0,2,1,3,4,0,1,2,1,74,1709,1266,4
3531,13,14,0,0,2,1,3,4,0,1,20,7,27,619,483,4
9978,6,10,0,0,2,0,3,4,0,1,0,0,5,696,311,4
3133,16,15,0,0,2,1,3,4,0,1,48,0,87,498,389,4
923,6,6,0,0,2,0,3,2,0,1,45,1,125,278,212,4
11140,8,,0,0,8,0,3,9,0,1,17,1,177,483,375,4
351,0,,0,0,2,1,3,4,0,1,10,0,61,143,118,4
6664,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4
11935,1,4,0,0,2,1,3,4,0,1,2,1,156,1705,1263,4
6832,9,15,0,0,2,1,3,4,0,1,8,2,155,1179,879,4
6666,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4
11140,8,,0,,,1,,,0,11,70,6,205,1750,1300,4
6898,1,4,0,0,2,0,3,2,0,1,12,5,140,1208,896,4
4825,1,15,0,0,2,1,3,4,0,1,26,8,43,880,665,4
4406,3,9,0,0,2,0,3,2,0,1,30,2,41,751,585,4
11841,3,2,0,0,2,1,3,4,0,1,38,9,62,1904,1413,4
6649,13,11,0,0,2,1,3,2,0,1,34,1,50,1127,834,4
263,16,4,0,0,2,1,3,4,0,1,36,9,59,108,94,4
3000,9,10,0,0,2,1,3,4,0,1,20,7,29,453,348,4
3183,0,7,0,0,2,1,3,4,0,1,48,0,185,519,405,4
8618,9,4,0,0,2,1,3,4,0,1,48,0,200,1392,1035,4
6690,16,10,0,0,4,1,3,17,0,1,20,7,29,1138,850,4
3608,9,4,0,0,2,1,3,4,0,1,4,3,4,631,491,1
7807,16,10,0,0,2,1,3,4,0,1,25,1,33,1339,987,4
8598,14,16,0,0,2,0,3,2,0,1,23,1,31,780,608,4
4532,16,4,0,0,2,0,3,4,0,1,10,0,75,788,252,4
9658,3,15,0,0,1,1,3,12,1,2,0,0,160,1505,1112,4
5593,9,4,0,0,2,0,3,4,0,1,20,7,29,954,258,4
2064,12,14,0,0,1,1,3,12,0,1,0,0,120,417,326,22
6961,0,4,0,0,1,1,3,12,1,2,0,0,71,1228,912,4
6945,0,15,0,0,1,1,3,12,1,2,0,0,160,1222,311,4
6502,1,15,0,0,2,0,3,4,0,1,8,2,155,1068,792,4
433,0,1,0,0,2,0,3,4,0,1,3,2,86,162,136,4
11670,4,10,0,0,2,0,3,2,0,1,26,8,43,1871,69,4
9304,6,6,0,0,2,0,3,4,0,1,11,3,18,1410,756,4
7299,9,18,0,0,2,0,3,2,0,1,29,8,40,1300,155,4
7300,17,18,0,0,2,0,3,2,0,1,29,8,40,1300,155,4
10897,9,4,0,0,0,0,3,0,0,1,0,0,143,1682,1245,4
7046,16,10,0,0,2,0,3,4,0,1,20,7,29,1261,509,4
7068,0,7,0,0,2,0,3,4,0,1,7,4,8,1267,934,4
11172,3,16,0,0,2,0,3,4,0,1,26,8,221,1760,1308,4
1011,6,6,0,0,2,0,3,4,0,1,51,1,132,298,230,4
4557,16,6,0,0,4,0,3,17,0,1,20,7,29,793,310,4
7016,6,3,0,0,4,0,3,17,0,1,20,7,29,1260,885,4
6839,5,6,0,0,2,0,3,4,0,1,10,0,65,1181,881,4
4657,16,6,0,0,2,0,3,4,0,1,20,7,29,820,633,4
6896,1,4,0,0,2,0,3,2,0,1,12,5,140,1208,896,4
4826,1,15,0,0,2,1,3,4,0,1,26,8,43,880,665,4
7019,6,3,0,0,4,0,3,17,0,1,20,7,29,1260,885,4
11345,5,6,0,0,2,0,3,4,0,1,1,0,12,1779,1322,4
3698,17,18,0,0,2,1,3,16,1,1,22,7,30,659,514,4
3599,9,4,0,0,2,0,3,4,0,1,4,3,4,631,491,1
10941,0,7,0,0,2,0,3,2,0,1,28,3,37,1093,594,4
434,0,1,0,0,2,0,3,4,0,1,3,2,86,162,136,4
7022,6,3,0,0,4,0,3,17,0,1,20,7,29,1260,885,4
6605,1,15,0,0,2,0,3,4,0,1,4,3,4,1111,130,1
7026,6,3,0,0,4,0,3,17,0,1,20,7,29,1260,885,4
11014,1,4,0,0,2,0,3,4,0,1,2,1,156,1705,1263,4
4634,6,6,0,0,2,0,3,2,0,1,4,3,4,813,424,4
3604,9,4,0,0,2,0,3,4,0,1,4,3,4,631,491,1
842,6,4,0,0,2,0,3,4,0,1,25,1,33,264,202,4
11620,16,10,0,0,2,0,3,4,0,1,35,4,184,1860,1385,4
7788,16,10,0,0,2,0,3,4,0,1,20,7,29,1334,127,4
7029,6,3,0,0,4,1,3,17,0,1,20,7,29,1260,885,4
8088,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4
8611,9,4,0,0,2,1,3,4,0,1,48,0,200,1392,1035,4
6731,9,4,0,0,2,0,3,2,0,1,28,3,37,1146,851,4
946,9,4,0,0,2,1,3,4,0,1,4,3,4,283,217,4
6660,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4
7031,6,3,0,0,4,1,3,17,0,1,20,7,29,1260,885,4
899,6,6,0,0,2,0,3,2,0,1,45,1,125,276,212,4
6662,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4
6840,5,6,0,0,2,0,3,4,0,1,10,0,65,1181,881,4
10845,6,,0,0,2,1,3,2,0,1,10,0,65,1657,1226,4
9979,6,10,0,0,2,0,3,4,0,1,0,0,5,696,311,4
924,6,6,0,0,2,0,3,2,0,1,45,1,125,278,212,4
6897,1,4,0,0,2,0,3,2,0,1,12,5,140,1208,896,4
3001,9,10,0,0,2,1,3,4,0,1,20,7,29,453,348,4
7808,16,10,0,0,2,1,3,4,0,1,25,1,33,1339,987,4
11431,7,,0,0,4,1,3,3,3,0,10,0,49,1807,1338,4
6899,1,4,0,0,2,0,3,2,0,1,12,5,140,1208,896,4
4410,17,3,0,0,8,0,3,9,0,1,17,1,137,755,589,4
5969,11,12,0,0,4,1,3,6,0,1,6,5,239,1002,741,4
11112,12,12,0,0,2,1,3,4,0,1,35,4,184,1735,1287,4
430,14,16,0,0,2,1,3,2,0,1,29,8,85,161,135,4
4782,11,14,0,0,2,1,3,2,0,1,45,1,80,872,660,4
3231,9,5,0,0,4,0,3,21,0,1,12,5,21,545,303,4
3232,9,5,0,0,4,0,3,21,0,1,12,5,21,545,303,4
4781,11,14,0,0,2,1,3,2,0,1,45,1,80,872,660,4
3233,9,5,0,0,4,0,3,21,0,1,12,5,21,545,303,4
3234,9,5,0,0,4,0,3,21,1,1,12,5,21,545,303,4
11597,9,15,0,0,2,0,3,2,0,1,35,4,180,1207,898,4
6757,3,11,0,0,2,1,3,4,0,1,48,0,114,1150,854,4
2993,9,15,0,0,2,0,3,4,0,1,1,0,54,452,347,4
5898,0,7,0,0,2,0,3,4,0,1,35,4,180,995,735,4
7375,7,5,0,0,2,0,3,2,2,1,10,0,75,1321,942,4
6758,3,11,0,0,2,1,3,4,0,1,48,0,114,1150,854,4
11714,20,5,0,0,2,0,3,2,0,1,34,1,50,1882,1400,4
934,0,7,0,0,1,0,3,1,0,1,1,0,44,282,216,4
5532,6,6,0,0,2,0,3,4,0,1,35,4,231,945,707,4
10920,6,6,0,0,2,0,3,4,0,1,15,1,103,1689,1248,4
893,6,6,0,0,2,0,3,2,0,1,45,1,125,276,212,4
3235,9,5,0,0,4,0,3,21,1,1,12,5,21,545,303,4
9558,4,18,0,0,2,0,3,4,0,4,35,4,231,1469,1085,4
11571,8,8,0,0,8,0,3,18,0,1,17,1,177,1848,1374,4
11572,8,,0,0,8,0,3,9,0,1,17,1,177,1848,1374,4
6321,4,18,0,0,2,0,3,4,0,4,61,0,240,1020,751,4
9723,14,16,0,0,2,1,3,4,0,1,48,0,273,1531,1127,4
5429,0,15,0,0,2,0,3,4,0,1,8,2,82,912,682,4
3211,0,7,0,0,2,0,3,4,0,1,28,3,37,535,418,4
6751,9,4,0,0,2,0,3,4,0,1,17,1,53,1148,853,4
3293,1,15,0,0,2,0,3,2,0,1,26,8,34,559,428,4
6408,15,20,0,0,2,1,3,2,0,1,49,9,88,1041,768,4
4751,16,4,0,0,2,0,3,2,0,1,6,5,7,856,647,4
432,14,16,0,0,2,0,3,2,0,1,29,8,85,161,135,4
3618,13,14,0,0,2,1,3,2,0,1,23,1,31,638,497,4
2133,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
6653,0,7,0,0,2,0,3,4,0,1,28,3,37,1128,841,4
9940,12,13,0,0,4,1,3,6,0,1,4,3,277,1607,1189,4
11131,9,4,0,0,2,0,3,4,0,1,73,4,292,1746,1296,4
8513,11,12,0,0,6,1,3,6,0,1,29,8,85,1358,1004,4
13161,16,10,0,0,0,0,3,0,0,1,0,0,143,1995,1474,4
9724,14,16,0,0,2,1,3,4,0,1,48,0,273,1531,1127,4
2945,6,10,0,0,2,0,3,4,0,1,10,0,169,437,311,4
9946,12,13,0,0,2,1,3,2,0,1,4,3,4,1611,1193,8
10138,20,3,0,0,8,0,3,9,0,1,17,1,177,1640,1213,4
940,9,4,0,0,2,0,3,4,0,1,4,3,4,283,217,4
11218,16,4,0,0,2,0,3,4,0,1,1,0,1,1771,1317,4
183,11,12,0,0,2,1,3,2,0,1,32,4,46,81,73,4
6466,16,4,0,0,2,1,3,4,0,1,48,0,153,1055,781,4
4514,16,10,0,0,2,0,3,2,0,1,26,8,43,784,69,4
9725,14,16,0,0,2,1,3,4,0,1,48,0,273,1531,1127,4
13146,17,3,0,0,2,0,3,4,0,1,0,0,0,1989,1471,20
13152,17,3,0,0,2,0,3,4,0,1,0,0,0,1989,1471,20
6322,13,14,0,0,4,1,3,6,0,1,66,4,182,1021,752,4
2147,16,6,0,0,2,0,3,4,0,7,0,0,0,20,19,8
5527,6,6,0,0,2,0,3,4,0,1,35,4,231,945,707,4
279,2,9,0,0,2,0,3,2,0,1,10,0,61,114,96,3
3147,12,14,0,0,2,1,3,2,0,1,66,4,182,504,393,4
1658,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4
2136,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
7251,10,2,0,0,2,0,3,4,0,1,29,8,40,704,548,4
103,10,2,0,0,2,1,3,4,0,1,20,7,29,58,53,4
12396,16,10,0,0,2,0,3,4,3,0,0,0,5,1777,1320,4
3923,2,7,0,0,2,0,3,2,0,1,66,4,215,714,558,4
280,2,9,0,0,2,0,3,2,0,1,10,0,61,114,96,3
4780,11,14,0,0,2,1,3,2,0,1,45,1,80,872,660,4
3197,10,11,0,0,2,1,3,2,0,1,32,4,46,526,411,1
4779,11,14,0,0,2,1,3,2,0,5,45,1,80,872,660,4
5895,1,15,0,0,2,1,3,2,0,1,48,0,114,992,732,4
11710,11,16,0,0,2,1,3,2,0,1,35,4,187,1880,1398,4
11708,11,12,0,0,2,1,3,2,0,1,4,3,4,1879,1397,4
11548,9,15,0,0,2,0,3,4,0,1,1,0,54,1840,161,4
228,11,14,0,0,2,1,3,2,0,1,23,1,31,96,84,4
6748,13,14,0,0,2,1,3,2,0,1,23,1,247,1147,852,4
11709,11,16,0,0,2,1,3,2,0,1,35,4,187,1880,1398,4
11392,6,6,0,0,2,0,3,4,0,1,17,1,177,1789,1328,4
3830,6,5,0,0,4,0,3,24,0,1,20,7,29,680,530,4
9948,9,15,0,0,2,1,3,4,0,1,20,7,115,1612,1174,4
1378,16,10,0,0,2,1,3,4,0,1,20,7,29,398,310,4
6701,16,10,0,0,4,1,3,17,0,1,20,7,29,1141,850,4
3215,0,7,0,0,2,1,3,4,0,1,28,3,37,536,418,4
2141,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
701,0,7,0,0,2,1,3,2,0,1,13,0,105,233,180,4
1075,6,15,0,0,2,0,3,2,0,1,1,0,102,325,253,4
284,11,13,0,0,2,1,3,4,0,1,38,9,62,115,98,4
10894,1,15,0,0,2,0,3,2,0,1,4,3,4,1679,209,4
1373,2,1,0,0,2,0,3,2,0,1,19,5,133,397,309,4
11400,4,18,0,0,0,0,3,0,0,4,1,0,294,1793,1331,4
2872,16,,0,0,4,0,3,6,0,1,23,1,31,423,329,4
6750,9,4,0,0,2,0,3,4,0,1,17,1,53,1148,853,4
114,1,15,0,0,1,0,3,2,0,1,1,0,1,60,54,4
490,9,18,0,0,2,0,3,4,0,1,29,8,42,186,155,4
6698,16,6,0,0,4,1,3,17,0,1,20,7,29,1140,850,4
6597,1,4,0,0,2,0,3,4,0,1,20,7,29,1108,826,4
4659,16,6,0,0,2,0,3,4,0,1,20,7,29,820,633,4
4374,10,2,0,0,2,0,3,4,0,1,29,8,40,704,548,4
6752,9,4,0,0,2,0,3,4,0,1,17,1,53,1148,853,4
13449,6,6,0,0,4,0,3,24,0,1,20,7,29,2029,348,4
11573,8,8,0,0,8,0,3,9,0,1,17,1,177,1848,1374,4
6654,0,7,0,0,2,0,3,4,0,1,28,3,37,1128,841,4
4513,16,10,0,0,2,0,3,2,0,1,26,8,43,784,69,4
11706,17,17,0,0,2,0,3,4,0,1,23,1,31,1878,1396,4
13123,16,,0,0,4,0,3,3,0,1,23,1,31,1984,1467,4
3294,1,15,0,0,2,1,3,2,0,1,26,8,34,559,428,4
9949,9,15,0,0,2,1,3,4,0,1,20,7,115,1612,1174,4
13124,16,,0,0,4,0,3,6,0,1,23,1,31,1984,1467,4
669,6,5,0,0,4,1,3,6,0,1,20,7,29,208,172,4
