ISIN,SP_Rating,Moody_Rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Collateral_Type,Coupon_Frequency,Coupon_Type,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile,Risk_Stripe
8607,13,12,0,0,4,1,3,6,0,1,29,8,100,1391,1034,4,0
8608,13,,0,0,4,1,3,6,0,1,29,8,100,1391,1034,4,0
121,9,4,0,0,2,0,3,2,0,1,13,0,19,63,57,4,14
7789,16,10,0,0,2,0,3,4,0,1,20,7,29,1334,127,4,5
11009,10,2,0,0,2,1,3,2,0,1,6,5,7,1703,1261,4,9
3479,9,15,0,0,2,0,3,4,0,1,36,9,158,602,467,4,6
3778,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4,2
2214,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
11135,13,12,0,0,2,1,3,2,0,1,4,3,4,1748,1298,4,0
126,13,14,0,0,7,1,3,2,0,1,27,4,35,66,60,4,0
6642,4,18,0,0,6,1,3,6,0,4,20,7,29,1123,839,4,15
929,3,2,0,0,2,1,3,2,0,1,4,3,4,281,215,4,10
180,12,12,0,0,2,1,3,2,0,1,17,1,24,78,70,4,0
9526,9,15,0,0,2,0,3,4,0,1,49,9,128,1461,731,4,6
3516,10,14,0,0,2,1,3,2,0,1,11,3,18,614,478,4,10
11921,10,16,0,0,2,1,3,2,0,1,77,4,305,1929,1428,4,0
6638,4,18,0,0,6,1,3,6,0,4,20,7,29,1123,839,4,15
4687,0,15,0,0,2,1,3,2,0,1,20,7,29,826,310,4,5
9508,6,5,0,0,2,0,3,4,0,1,2,1,2,1459,1079,4,0
1427,16,4,0,0,2,0,3,4,1,0,0,0,5,402,314,4,1
4802,13,2,0,0,2,1,3,4,0,1,18,5,207,875,661,4,0
1370,15,13,0,0,2,1,3,4,0,1,41,8,159,396,308,4,0
6405,0,7,0,0,2,0,3,4,0,1,20,7,29,1038,765,4,5
755,14,16,0,0,2,1,3,2,0,1,55,4,110,248,191,4,0
3151,12,12,0,0,2,1,3,2,0,1,17,1,123,507,395,4,0
7840,12,12,0,0,2,1,3,4,0,1,66,4,182,1353,1000,4,0
93,0,7,0,0,2,1,3,4,0,1,21,5,28,54,49,4,0
10165,9,15,0,0,2,1,3,4,0,1,5,4,52,1643,1216,4,2
11190,10,9,0,0,2,1,3,2,0,1,23,1,31,1765,1311,4,0
11136,13,12,0,0,2,1,3,2,0,1,4,3,4,1748,1298,4,0
7802,16,10,0,0,2,1,3,4,0,1,25,1,33,1339,987,4,2
13167,1,15,0,0,2,1,3,4,0,1,22,7,30,1998,1476,4,0
10847,3,2,0,0,2,1,3,2,0,1,16,5,95,1659,1228,4,8
11713,14,16,0,0,2,1,3,2,0,1,30,2,41,1881,1399,1,0
11162,13,16,0,0,2,1,3,4,0,1,29,8,100,1755,1303,4,8
6708,16,6,0,0,4,1,3,17,0,1,20,7,29,1143,850,4,5
5938,6,6,0,0,2,0,3,4,0,1,26,8,38,998,738,4,6
13071,1,7,0,0,2,1,3,4,0,1,4,3,146,1959,1448,4,4
3464,9,4,0,0,2,1,3,4,0,1,35,4,203,600,466,4,2
1172,0,7,0,0,2,0,3,4,0,1,42,5,136,362,286,4,6
931,3,2,0,0,2,1,3,2,0,1,4,3,4,281,215,4,10
11965,3,2,0,0,2,1,3,2,0,1,16,5,95,1945,1441,4,0
13066,14,16,0,0,2,1,3,2,0,1,17,1,213,1956,1446,4,0
8571,14,16,0,0,4,1,3,6,0,1,13,0,19,1377,1023,4,0
13173,6,6,0,0,2,1,3,4,0,1,11,3,15,2001,1479,4,4
1363,4,12,0,0,2,0,3,4,0,1,36,9,158,392,305,4,0
392,16,5,0,0,2,0,3,4,0,1,20,7,29,152,127,4,5
167,9,4,0,0,2,1,3,4,0,1,29,8,40,75,66,4,6
9647,9,7,0,0,2,1,3,4,0,1,23,1,64,1501,1109,4,3
11366,6,6,0,0,2,0,3,4,0,1,4,3,4,1784,424,4,4
405,16,5,0,0,2,0,3,4,0,1,20,7,29,152,127,4,5
266,0,15,0,0,2,1,3,2,0,1,35,4,60,110,95,4,0
4741,9,10,0,0,0,0,3,2,0,1,0,0,0,854,646,5,3
3853,3,9,0,0,2,0,3,4,0,1,29,8,40,688,527,4,8
3319,0,7,0,0,2,1,3,12,0,1,48,0,194,563,432,4,0
5469,1,10,0,0,2,1,3,4,0,1,20,7,29,930,695,4,5
9593,6,6,0,0,2,0,3,4,0,1,42,5,96,181,151,4,2
9551,2,2,0,0,2,1,3,4,0,1,4,3,4,1466,1082,4,0
6003,9,15,0,0,2,1,3,4,0,1,20,7,29,1009,635,4,5
4674,16,6,0,0,2,1,3,4,0,1,20,7,29,820,633,4,5
6556,0,7,0,0,2,1,3,2,0,1,48,0,153,1087,809,4,0
9905,16,10,0,0,2,1,3,4,0,1,20,7,29,1594,1177,4,5
11543,3,2,0,0,2,1,3,2,0,1,28,3,37,1839,1367,4,10
11765,0,7,0,0,2,1,3,4,0,1,8,2,82,1886,1403,1,0
6371,1,15,0,0,2,1,3,4,0,1,48,0,114,1035,763,4,14
3329,14,11,0,0,2,1,3,2,0,1,69,9,197,568,437,4,8
3779,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4,2
7774,5,4,0,0,2,0,3,4,0,1,30,2,41,1333,937,4,2
3986,16,4,0,0,2,0,3,4,0,1,0,0,5,735,252,4,1
11563,1,1,0,0,2,0,3,4,0,1,60,5,142,1843,1370,4,9
3843,3,9,0,0,2,0,3,4,0,1,29,8,40,688,527,4,8
9500,8,,0,0,8,0,3,9,0,1,17,1,137,1456,1077,4,0
9743,4,18,0,0,2,0,3,4,0,1,49,9,88,1542,1137,4,0
11744,9,7,0,0,0,0,3,0,1,2,0,0,5,402,314,4,1
3268,9,10,0,0,2,0,3,4,0,1,12,5,21,544,303,4,2
4488,14,16,0,0,2,0,3,2,0,1,23,1,31,780,608,4,10
2975,9,18,0,0,2,0,3,2,0,1,29,8,40,445,155,4,6
5903,0,7,0,0,2,0,3,4,0,1,35,4,180,995,735,4,0
6355,16,5,0,0,2,0,3,4,0,1,20,7,29,1032,509,4,5
3956,10,9,0,0,2,0,3,2,0,1,29,8,100,728,570,4,8
11716,20,5,0,0,2,0,3,2,0,1,34,1,50,1882,1400,4,2
3444,9,4,0,0,2,0,3,4,0,1,12,5,21,592,460,4,2
11334,16,4,0,0,2,0,3,4,0,1,16,5,23,1778,1321,4,2
13374,16,10,0,0,0,0,3,0,0,1,1,0,12,2007,1483,4,3
3283,6,6,0,0,2,0,3,2,0,1,4,3,4,554,424,1,4
10887,1,15,0,0,2,0,3,4,0,1,20,7,29,1676,50,4,5
6964,10,7,0,0,1,0,3,12,0,1,0,0,143,1231,914,4,0
10971,0,7,0,0,2,1,3,2,0,1,28,3,37,1090,594,4,4
11416,16,1,0,0,2,0,3,4,0,1,1,0,102,1800,1334,4,15
4062,2,1,0,0,1,0,3,2,0,1,0,0,5,740,252,4,0
4662,16,6,0,0,2,0,3,4,0,1,20,7,29,820,633,4,5
4816,1,15,0,0,2,0,3,4,0,1,26,8,43,880,665,4,6
2898,16,15,0,0,2,0,3,4,0,1,64,1,167,432,335,4,2
11551,0,7,0,0,2,0,3,4,0,1,35,4,298,1841,1368,8,0
11401,4,18,0,0,0,0,3,0,0,4,1,0,294,1793,1331,4,0
7002,6,,0,0,2,1,3,4,0,7,10,0,14,1251,924,4,0
4668,16,6,0,0,2,0,3,4,0,1,20,7,29,820,633,4,5
3525,17,0,0,0,4,1,3,17,0,1,57,7,130,618,482,4,0
4409,9,10,0,0,2,0,3,4,0,1,20,7,29,754,588,4,0
5934,6,6,0,0,2,0,3,4,0,1,26,8,38,998,738,4,6
10166,9,15,0,0,2,1,3,4,0,1,5,4,52,1643,1216,4,2
7801,16,10,0,0,2,1,3,4,0,1,25,1,33,1339,987,4,2
11507,9,4,0,0,2,1,3,4,0,1,28,3,37,1827,1357,4,4
404,16,5,0,0,2,0,3,4,0,1,20,7,29,152,127,4,5
5939,6,6,0,0,2,0,3,4,0,1,26,8,38,998,738,4,6
13072,1,7,0,0,2,1,3,4,0,1,4,3,146,1959,1448,4,4
13174,6,6,0,0,2,1,3,4,0,1,11,3,15,2001,1479,4,4
9648,9,7,0,0,2,1,3,4,0,1,23,1,64,1501,1109,4,3
4742,9,10,0,0,0,0,3,2,0,1,0,0,0,854,646,5,3
6004,9,15,0,0,2,1,3,4,0,1,20,7,29,1009,635,4,5
6398,6,3,0,0,4,1,3,17,0,1,20,7,29,654,509,4,5
11764,0,7,0,0,2,1,3,4,0,1,8,2,82,1886,1403,1,0
6883,16,10,0,0,2,1,3,4,0,1,48,0,185,1206,897,4,0
4675,16,6,0,0,2,1,3,4,0,1,20,7,29,820,633,4,5
2986,9,18,0,0,2,0,3,4,0,1,29,8,100,449,66,4,6
9845,17,17,0,0,2,0,3,4,0,1,49,9,88,1585,1171,4,6
9397,19,18,0,0,2,1,3,2,0,4,66,4,182,609,473,4,15
4691,12,12,0,0,6,1,3,6,0,1,47,0,84,829,640,4,0
3103,4,14,0,0,2,0,3,4,0,1,35,4,178,212,380,4,0
6546,10,2,0,0,2,0,3,2,0,1,26,8,43,1001,740,4,8
8569,10,2,0,0,2,0,3,4,0,1,19,5,133,1376,1022,4,0
396,16,5,0,0,2,0,3,4,0,1,20,7,29,152,127,4,5
3823,9,4,0,0,2,0,3,4,0,1,22,7,30,678,530,4,5
327,1,15,0,0,2,0,3,4,0,1,8,2,77,136,117,1,4
6599,11,12,0,0,6,1,3,6,0,1,72,4,245,1109,827,4,0
10940,0,7,0,0,2,0,3,2,0,1,28,3,37,1093,594,4,4
435,0,1,0,0,2,0,3,4,0,1,3,2,86,162,136,4,6
3404,3,1,0,0,2,0,3,2,0,1,21,5,28,580,449,4,0
5594,9,4,0,0,2,0,3,4,0,1,20,7,29,954,258,4,0
3073,2,7,0,0,2,0,3,2,0,1,28,3,37,484,376,4,4
11675,13,12,0,0,4,1,3,6,0,1,23,1,247,1874,1394,4,0
9537,15,13,0,0,6,1,3,6,0,1,8,2,155,495,386,4,9
939,9,4,0,0,2,0,3,4,0,1,4,3,4,283,217,4,4
13185,6,5,0,0,4,0,3,33,0,1,10,0,49,2004,1481,4,5
8509,6,18,0,0,2,0,3,4,0,1,16,5,95,1356,1002,4,2
3603,9,4,0,0,2,0,3,4,0,1,4,3,4,631,491,1,4
6804,4,18,0,0,6,1,3,6,0,4,5,4,225,1168,869,4,0
11015,1,4,0,0,2,0,3,4,0,1,2,1,156,1705,1263,4,2
10905,16,10,0,0,2,0,3,4,0,1,0,0,143,1682,1245,4,1
153,9,4,0,0,2,0,3,4,0,1,29,8,40,75,66,4,6
2944,6,10,0,0,2,0,3,4,0,1,10,0,169,437,311,4,1
7832,4,11,0,0,4,1,3,6,0,1,17,1,123,1346,993,13,11
10958,0,7,0,0,2,0,3,2,0,1,28,3,37,1093,594,4,4
1205,16,6,0,0,2,1,3,4,0,1,0,0,120,373,295,4,1
3070,14,14,0,0,3,1,3,3,0,1,62,5,147,482,374,4,8
7197,0,7,0,0,2,0,3,2,0,1,34,1,50,1270,90,4,2
6715,16,4,0,0,4,0,3,17,0,1,20,7,29,1145,850,4,5
4635,6,6,0,0,2,0,3,2,0,1,4,3,4,813,424,4,4
13193,6,5,0,0,4,1,3,33,0,1,10,0,49,2004,1481,4,5
921,6,6,0,0,2,0,3,2,0,1,45,1,125,278,212,4,2
10129,0,15,0,0,2,0,3,4,0,1,20,7,29,1634,142,4,5
11396,20,3,0,0,2,0,3,2,0,1,8,2,82,1791,349,4,0
8612,9,4,0,0,2,1,3,4,0,1,48,0,200,1392,1035,4,14
3430,9,4,0,0,2,0,3,4,0,1,12,5,21,592,460,4,2
6014,10,2,0,0,2,0,3,4,0,1,17,1,213,1011,747,4,6
4764,20,19,0,0,2,0,3,4,0,1,17,1,177,864,652,4,5
8544,13,12,0,0,2,1,3,2,0,1,17,1,259,1371,1017,4,0
10944,0,7,0,0,2,0,3,2,0,1,28,3,37,1093,594,4,4
11439,14,14,0,0,2,0,3,2,0,1,66,4,182,1809,1340,4,9
11934,1,4,0,0,2,1,3,4,0,1,2,1,156,1705,1263,4,2
841,6,4,0,0,2,0,3,4,0,1,25,1,33,264,202,4,2
11619,16,10,0,0,2,0,3,4,0,1,35,4,184,1860,1385,4,2
4625,5,6,0,0,4,0,3,27,0,1,20,7,227,810,628,4,5
7765,5,5,0,0,8,0,3,9,0,1,17,1,177,1331,981,4,0
235,11,14,0,0,4,1,3,6,0,1,17,1,53,99,87,4,0
6895,1,4,0,0,2,0,3,2,0,1,12,5,140,1208,896,4,2
3903,12,14,0,0,6,1,3,6,0,1,66,4,182,707,551,4,15
6861,13,14,0,0,2,1,3,2,0,1,2,1,237,1191,890,31,0
3064,14,11,0,0,2,1,3,4,0,1,26,8,43,476,368,4,0
2999,9,10,0,0,2,1,3,4,0,1,20,7,29,453,348,4,5
8614,9,4,0,0,2,1,3,4,0,1,48,0,200,1392,1035,4,14
1115,3,2,0,0,2,1,3,4,0,1,4,3,17,342,268,4,10
7806,16,10,0,0,2,0,3,4,0,1,25,1,33,1339,987,4,2
11418,2,1,0,0,2,0,3,2,0,1,32,4,46,1802,1335,4,9
3379,1,15,0,0,2,0,3,4,0,1,20,7,29,579,448,4,5
219,14,16,0,0,2,0,3,2,0,1,14,5,20,89,81,16,0
5892,1,15,0,0,2,0,3,2,0,1,48,0,114,992,732,4,14
1139,0,7,0,0,2,0,3,2,0,1,35,4,139,351,276,4,7
262,16,4,0,0,2,0,3,4,0,1,36,9,59,108,94,4,6
5405,10,2,0,0,2,1,3,2,0,1,19,5,133,903,675,4,9
7073,0,7,0,0,2,0,3,4,0,1,7,4,8,1268,934,4,1
3924,4,24,0,0,6,1,3,6,0,1,2,1,156,715,559,4,12
5896,3,11,0,0,2,1,3,2,0,1,29,8,154,993,733,4,8
4453,13,12,0,0,2,1,3,2,0,1,3,2,165,770,601,4,0
945,9,4,0,0,2,1,3,4,0,1,4,3,4,283,217,4,4
7796,10,,0,0,7,1,3,2,0,1,60,5,144,1336,984,4,0
6869,2,1,0,0,4,0,3,6,0,1,35,4,231,1196,893,4,0
8610,9,4,0,0,2,1,3,4,0,1,48,0,200,1392,1035,4,14
6445,16,10,0,0,2,0,3,4,0,1,4,3,4,1050,776,4,4
4397,18,22,0,0,2,1,3,2,0,3,26,8,221,749,583,4,15
4398,18,,0,0,2,1,3,2,0,3,26,8,221,749,583,4,15
11226,13,14,0,0,2,1,3,2,0,1,4,3,4,1772,350,4,10
3214,0,7,0,0,2,1,3,4,0,1,28,3,37,536,418,4,4
11504,9,4,0,0,2,0,3,4,0,1,28,3,37,1827,1357,4,4
1213,11,12,0,0,2,1,3,2,0,1,63,5,157,377,299,4,9
13439,14,11,0,0,2,0,3,4,0,1,41,8,124,2025,1495,4,7
1966,5,5,0,0,2,0,3,4,0,1,0,0,161,407,318,4,1
9951,12,12,0,0,2,1,3,4,0,1,34,1,50,1613,1194,5,0
1095,6,6,0,0,2,0,3,4,0,1,4,3,146,332,260,4,4
3348,11,14,0,0,2,1,3,2,0,1,23,1,31,574,443,4,10
11103,10,2,0,0,7,1,3,2,0,1,39,8,193,1730,1284,4,7
863,9,4,0,0,2,1,3,4,0,1,42,5,119,266,204,4,6
9737,0,2,0,0,2,1,3,2,0,1,10,0,49,1537,1132,4,0
6831,9,15,0,0,2,1,3,4,0,1,8,2,155,1179,879,4,0
6659,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4,4
349,0,,0,0,2,1,3,4,0,1,10,0,61,143,118,4,13
4438,20,18,0,0,2,0,3,4,0,1,45,1,80,767,598,4,2
3076,2,7,0,0,2,1,3,2,0,1,28,3,37,485,376,4,4
11923,1,15,0,0,2,1,3,4,0,1,72,4,245,1931,1430,4,0
11157,13,11,0,0,2,1,3,2,0,5,29,8,40,1754,1303,4,8
6934,0,7,0,0,2,0,3,4,0,1,1,0,54,1220,906,4,0
10102,3,9,0,0,2,1,3,2,0,1,7,4,8,1625,1201,8,11
10995,1,4,0,0,2,1,3,4,0,1,35,4,180,1699,1257,4,2
6661,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4,4
2950,15,12,0,0,2,1,3,2,0,1,32,4,46,440,340,4,9
3118,12,14,0,0,2,1,3,2,0,1,4,3,4,494,385,4,10
3670,16,,0,0,2,0,3,2,0,1,10,0,75,650,506,4,1
11158,13,11,0,0,2,1,3,2,0,1,29,8,40,1754,1303,4,8
4405,3,9,0,0,2,1,3,2,0,1,30,2,41,751,585,4,9
3131,16,15,0,0,2,1,3,4,0,1,48,0,87,498,389,4,14
4466,17,17,0,0,2,0,3,4,0,1,46,1,81,774,604,4,2
10959,0,7,0,0,2,1,3,2,0,1,28,3,37,1093,594,4,4
11045,1,15,0,0,2,1,3,4,0,1,2,1,74,1709,1266,4,2
3531,13,14,0,0,2,1,3,4,0,1,20,7,27,619,483,4,10
9978,6,10,0,0,2,0,3,4,0,1,0,0,5,696,311,4,1
3133,16,15,0,0,2,1,3,4,0,1,48,0,87,498,389,4,14
923,6,6,0,0,2,0,3,2,0,1,45,1,125,278,212,4,2
11140,8,,0,0,8,0,3,9,0,1,17,1,177,483,375,4,0
351,0,,0,0,2,1,3,4,0,1,10,0,61,143,118,4,13
6664,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4,4
11935,1,4,0,0,2,1,3,4,0,1,2,1,156,1705,1263,4,2
6832,9,15,0,0,2,1,3,4,0,1,8,2,155,1179,879,4,0
6666,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4,4
11140,8,,0,,,1,,,0,11,70,6,205,1750,1300,4,0
6898,1,4,0,0,2,0,3,2,0,1,12,5,140,1208,896,4,2
4825,1,15,0,0,2,1,3,4,0,1,26,8,43,880,665,4,6
4406,3,9,0,0,2,0,3,2,0,1,30,2,41,751,585,4,9
11841,3,2,0,0,2,1,3,4,0,1,38,9,62,1904,1413,4,8
6649,13,11,0,0,2,1,3,2,0,1,34,1,50,1127,834,4,10
263,16,4,0,0,2,1,3,4,0,1,36,9,59,108,94,4,6
3000,9,10,0,0,2,1,3,4,0,1,20,7,29,453,348,4,5
3183,0,7,0,0,2,1,3,4,0,1,48,0,185,519,405,4,14
8618,9,4,0,0,2,1,3,4,0,1,48,0,200,1392,1035,4,14
6690,16,10,0,0,4,1,3,17,0,1,20,7,29,1138,850,4,5
3608,9,4,0,0,2,1,3,4,0,1,4,3,4,631,491,1,4
7807,16,10,0,0,2,1,3,4,0,1,25,1,33,1339,987,4,2
8598,14,16,0,0,2,0,3,2,0,1,23,1,31,780,608,4,10
4532,16,4,0,0,2,0,3,4,0,1,10,0,75,788,252,4,1
9658,3,15,0,0,1,1,3,12,1,2,0,0,160,1505,1112,4,0
5593,9,4,0,0,2,0,3,4,0,1,20,7,29,954,258,4,0
2064,12,14,0,0,1,1,3,12,0,1,0,0,120,417,326,22,0
6961,0,4,0,0,1,1,3,12,1,2,0,0,71,1228,912,4,0
6945,0,15,0,0,1,1,3,12,1,2,0,0,160,1222,311,4,0
6502,1,15,0,0,2,0,3,4,0,1,8,2,155,1068,792,4,4
433,0,1,0,0,2,0,3,4,0,1,3,2,86,162,136,4,6
11670,4,10,0,0,2,0,3,2,0,1,26,8,43,1871,69,4,6
9304,6,6,0,0,2,0,3,4,0,1,11,3,18,1410,756,4,4
7299,9,18,0,0,2,0,3,2,0,1,29,8,40,1300,155,4,6
7300,17,18,0,0,2,0,3,2,0,1,29,8,40,1300,155,4,6
10897,9,4,0,0,0,0,3,0,0,1,0,0,143,1682,1245,4,1
7046,16,10,0,0,2,0,3,4,0,1,20,7,29,1261,509,4,5
7068,0,7,0,0,2,0,3,4,0,1,7,4,8,1267,934,4,1
11172,3,16,0,0,2,0,3,4,0,1,26,8,221,1760,1308,4,6
1011,6,6,0,0,2,0,3,4,0,1,51,1,132,298,230,4,2
4557,16,6,0,0,4,0,3,17,0,1,20,7,29,793,310,4,5
7016,6,3,0,0,4,0,3,17,0,1,20,7,29,1260,885,4,5
6839,5,6,0,0,2,0,3,4,0,1,10,0,65,1181,881,4,1
4657,16,6,0,0,2,0,3,4,0,1,20,7,29,820,633,4,5
6896,1,4,0,0,2,0,3,2,0,1,12,5,140,1208,896,4,2
4826,1,15,0,0,2,1,3,4,0,1,26,8,43,880,665,4,6
7019,6,3,0,0,4,0,3,17,0,1,20,7,29,1260,885,4,5
11345,5,6,0,0,2,0,3,4,0,1,1,0,12,1779,1322,4,3
3698,17,18,0,0,2,1,3,16,1,1,22,7,30,659,514,4,0
3599,9,4,0,0,2,0,3,4,0,1,4,3,4,631,491,1,4
10941,0,7,0,0,2,0,3,2,0,1,28,3,37,1093,594,4,4
434,0,1,0,0,2,0,3,4,0,1,3,2,86,162,136,4,6
7022,6,3,0,0,4,0,3,17,0,1,20,7,29,1260,885,4,5
6605,1,15,0,0,2,0,3,4,0,1,4,3,4,1111,130,1,4
7026,6,3,0,0,4,0,3,17,0,1,20,7,29,1260,885,4,5
11014,1,4,0,0,2,0,3,4,0,1,2,1,156,1705,1263,4,2
4634,6,6,0,0,2,0,3,2,0,1,4,3,4,813,424,4,4
3604,9,4,0,0,2,0,3,4,0,1,4,3,4,631,491,1,4
842,6,4,0,0,2,0,3,4,0,1,25,1,33,264,202,4,2
11620,16,10,0,0,2,0,3,4,0,1,35,4,184,1860,1385,4,2
7788,16,10,0,0,2,0,3,4,0,1,20,7,29,1334,127,4,5
7029,6,3,0,0,4,1,3,17,0,1,20,7,29,1260,885,4,5
8088,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4,1
8611,9,4,0,0,2,1,3,4,0,1,48,0,200,1392,1035,4,14
6731,9,4,0,0,2,0,3,2,0,1,28,3,37,1146,851,4,4
946,9,4,0,0,2,1,3,4,0,1,4,3,4,283,217,4,4
6660,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4,4
7031,6,3,0,0,4,1,3,17,0,1,20,7,29,1260,885,4,5
899,6,6,0,0,2,0,3,2,0,1,45,1,125,276,212,4,2
6662,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4,4
6840,5,6,0,0,2,0,3,4,0,1,10,0,65,1181,881,4,1
10845,6,,0,0,2,1,3,2,0,1,10,0,65,1657,1226,4,1
9979,6,10,0,0,2,0,3,4,0,1,0,0,5,696,311,4,1
924,6,6,0,0,2,0,3,2,0,1,45,1,125,278,212,4,2
6897,1,4,0,0,2,0,3,2,0,1,12,5,140,1208,896,4,2
3001,9,10,0,0,2,1,3,4,0,1,20,7,29,453,348,4,5
7808,16,10,0,0,2,1,3,4,0,1,25,1,33,1339,987,4,2
11431,7,,0,0,4,1,3,3,3,0,10,0,49,1807,1338,4,0
6899,1,4,0,0,2,0,3,2,0,1,12,5,140,1208,896,4,2
4410,17,3,0,0,8,0,3,9,0,1,17,1,137,755,589,4,0
5969,11,12,0,0,4,1,3,6,0,1,6,5,239,1002,741,4,0
11112,12,12,0,0,2,1,3,4,0,1,35,4,184,1735,1287,4,0
430,14,16,0,0,2,1,3,2,0,1,29,8,85,161,135,4,8
4782,11,14,0,0,2,1,3,2,0,1,45,1,80,872,660,4,0
3231,9,5,0,0,4,0,3,21,0,1,12,5,21,545,303,4,0
3232,9,5,0,0,4,0,3,21,0,1,12,5,21,545,303,4,0
4781,11,14,0,0,2,1,3,2,0,1,45,1,80,872,660,4,0
3233,9,5,0,0,4,0,3,21,0,1,12,5,21,545,303,4,0
3234,9,5,0,0,4,0,3,21,1,1,12,5,21,545,303,4,0
11597,9,15,0,0,2,0,3,2,0,1,35,4,180,1207,898,4,2
6757,3,11,0,0,2,1,3,4,0,1,48,0,114,1150,854,4,0
2993,9,15,0,0,2,0,3,4,0,1,1,0,54,452,347,4,3
5898,0,7,0,0,2,0,3,4,0,1,35,4,180,995,735,4,0
7375,7,5,0,0,2,0,3,2,2,1,10,0,75,1321,942,4,1
6758,3,11,0,0,2,1,3,4,0,1,48,0,114,1150,854,4,0
11714,20,5,0,0,2,0,3,2,0,1,34,1,50,1882,1400,4,2
934,0,7,0,0,1,0,3,1,0,1,1,0,44,282,216,4,0
5532,6,6,0,0,2,0,3,4,0,1,35,4,231,945,707,4,2
10920,6,6,0,0,2,0,3,4,0,1,15,1,103,1689,1248,4,2
893,6,6,0,0,2,0,3,2,0,1,45,1,125,276,212,4,2
3235,9,5,0,0,4,0,3,21,1,1,12,5,21,545,303,4,0
9558,4,18,0,0,2,0,3,4,0,4,35,4,231,1469,1085,4,0
11571,8,8,0,0,8,0,3,18,0,1,17,1,177,1848,1374,4,2
11572,8,,0,0,8,0,3,9,0,1,17,1,177,1848,1374,4,0
6321,4,18,0,0,2,0,3,4,0,4,61,0,240,1020,751,4,0
9723,14,16,0,0,2,1,3,4,0,1,48,0,273,1531,1127,4,7
5429,0,15,0,0,2,0,3,4,0,1,8,2,82,912,682,4,0
3211,0,7,0,0,2,0,3,4,0,1,28,3,37,535,418,4,4
6751,9,4,0,0,2,0,3,4,0,1,17,1,53,1148,853,4,6
3293,1,15,0,0,2,0,3,2,0,1,26,8,34,559,428,4,6
6408,15,20,0,0,2,1,3,2,0,1,49,9,88,1041,768,4,0
4751,16,4,0,0,2,0,3,2,0,1,6,5,7,856,647,4,2
432,14,16,0,0,2,0,3,2,0,1,29,8,85,161,135,4,8
3618,13,14,0,0,2,1,3,2,0,1,23,1,31,638,497,4,0
2133,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
6653,0,7,0,0,2,0,3,4,0,1,28,3,37,1128,841,4,4
9940,12,13,0,0,4,1,3,6,0,1,4,3,277,1607,1189,4,0
11131,9,4,0,0,2,0,3,4,0,1,73,4,292,1746,1296,4,0
8513,11,12,0,0,6,1,3,6,0,1,29,8,85,1358,1004,4,0
13161,16,10,0,0,0,0,3,0,0,1,0,0,143,1995,1474,4,1
9724,14,16,0,0,2,1,3,4,0,1,48,0,273,1531,1127,4,7
2945,6,10,0,0,2,0,3,4,0,1,10,0,169,437,311,4,1
9946,12,13,0,0,2,1,3,2,0,1,4,3,4,1611,1193,8,0
10138,20,3,0,0,8,0,3,9,0,1,17,1,177,1640,1213,4,2
940,9,4,0,0,2,0,3,4,0,1,4,3,4,283,217,4,4
11218,16,4,0,0,2,0,3,4,0,1,1,0,1,1771,1317,4,3
183,11,12,0,0,2,1,3,2,0,1,32,4,46,81,73,4,0
6466,16,4,0,0,2,1,3,4,0,1,48,0,153,1055,781,4,14
4514,16,10,0,0,2,0,3,2,0,1,26,8,43,784,69,4,6
9725,14,16,0,0,2,1,3,4,0,1,48,0,273,1531,1127,4,7
13146,17,3,0,0,2,0,3,4,0,1,0,0,0,1989,1471,20,3
13152,17,3,0,0,2,0,3,4,0,1,0,0,0,1989,1471,20,3
6322,13,14,0,0,4,1,3,6,0,1,66,4,182,1021,752,4,0
2147,16,6,0,0,2,0,3,4,0,7,0,0,0,20,19,8,3
5527,6,6,0,0,2,0,3,4,0,1,35,4,231,945,707,4,2
279,2,9,0,0,2,0,3,2,0,1,10,0,61,114,96,3,7
3147,12,14,0,0,2,1,3,2,0,1,66,4,182,504,393,4,9
1658,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4,1
2136,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
7251,10,2,0,0,2,0,3,4,0,1,29,8,40,704,548,4,8
103,10,2,0,0,2,1,3,4,0,1,20,7,29,58,53,4,10
12396,16,10,0,0,2,0,3,4,3,0,0,0,5,1777,1320,4,1
3923,2,7,0,0,2,0,3,2,0,1,66,4,215,714,558,4,0
280,2,9,0,0,2,0,3,2,0,1,10,0,61,114,96,3,7
