ISIN,SP_Rating,Moody_Rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Issue_Date,Collateral_Type,Coupon_Frequency,Coupon_Type,Maturity_Date,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile,Risk_Stripe
406,16,5,0,0,2,1,3,2014,4,0,1,1944,20,7,29,152,127,4,5
407,16,5,0,0,2,1,3,2015,4,0,1,1945,20,7,29,152,127,4,5
408,16,5,0,0,2,1,3,2015,4,0,1,2025,20,7,29,152,127,4,5
409,1,6,0,0,1,1,3,2002,12,1,0,1942,20,7,29,153,127,4,4
410,13,16,0,0,6,1,3,2012,6,0,1,2019,46,1,81,154,128,7,0
411,0,7,0,0,2,1,3,2010,4,0,1,2020,8,2,82,155,129,4,0
412,1,15,0,0,2,0,3,2000,4,0,1,1930,4,3,4,156,130,1,4
413,1,15,0,0,2,0,3,2001,4,0,1,1931,4,3,4,156,130,1,4
414,5,5,0,0,2,0,3,2010,4,0,1,2020,46,1,81,157,131,4,0
415,12,16,0,0,3,1,3,2014,3,0,1,2022,2,1,74,158,132,4,12
416,12,18,0,0,2,0,3,1996,4,0,1,2026,35,4,83,159,133,4,12
417,12,18,0,0,2,0,3,1999,4,0,1,2029,35,4,83,159,133,4,12
418,12,18,0,0,2,0,3,2000,4,0,1,1930,35,4,83,159,133,4,12
419,12,18,0,0,2,0,3,2001,4,0,1,1931,35,4,83,159,133,4,12
424,12,18,0,0,2,0,3,1998,4,0,1,2028,35,4,83,159,133,4,12
428,12,18,0,0,2,0,3,1998,4,0,1,2028,35,4,83,159,133,4,12
430,14,16,0,0,2,1,3,2013,2,0,1,2020,29,8,85,161,135,4,8
431,14,16,0,0,2,1,3,2013,2,0,1,2020,29,8,85,161,135,4,8
432,14,16,0,0,2,0,3,2013,2,0,1,2017,29,8,85,161,135,4,8
433,0,1,0,0,2,0,3,2007,4,0,1,2027,3,2,86,162,136,4,6
434,0,1,0,0,2,0,3,2007,4,0,1,1937,3,2,86,162,136,4,6
435,0,1,0,0,2,0,3,2007,4,0,1,2017,3,2,86,162,136,4,6
436,0,1,0,0,2,0,3,2007,4,0,1,2019,3,2,86,162,136,4,6
437,0,1,0,0,2,0,3,2007,4,0,1,2022,3,2,86,162,136,4,6
438,0,1,0,0,2,0,3,2008,4,0,1,2018,3,2,86,162,136,4,6
439,0,1,0,0,2,0,3,2010,4,0,1,2020,3,2,86,162,136,4,6
440,0,1,0,0,2,1,3,2011,4,0,1,2021,3,2,86,162,136,4,6
441,0,1,0,0,2,1,3,2014,4,0,1,2024,3,2,86,162,136,4,6
442,13,14,0,0,2,1,3,2011,2,0,1,2018,3,2,86,163,137,4,0
443,13,14,0,0,2,1,3,2013,2,0,1,2020,3,2,86,163,137,4,0
444,0,15,0,0,2,1,3,2012,2,0,1,2022,48,0,87,164,138,4,14
445,0,15,0,0,2,1,3,2013,2,0,1,2023,48,0,87,164,138,4,14
446,0,15,0,0,2,1,3,2014,2,0,1,2020,48,0,87,164,138,4,14
447,0,15,0,0,2,1,3,2014,2,0,1,2029,48,0,87,164,138,4,14
448,2,18,0,0,4,0,3,1998,3,0,1,2028,29,8,40,165,139,4,8
449,12,13,0,0,2,1,3,2015,4,0,1,2023,1,0,44,166,71,4,0
450,4,,0,0,9,1,3,2014,3,0,3,2020,49,9,88,167,140,4,0
451,2,9,0,0,2,0,3,1995,2,0,1,2025,24,2,89,168,141,4,0
452,0,7,0,0,2,0,3,2009,4,0,1,2019,20,7,90,169,142,4,5
453,0,7,0,0,2,0,3,2009,4,0,1,1939,20,7,90,169,142,4,5
454,2,9,0,0,2,0,3,2009,4,0,1,2019,24,2,89,170,141,4,0
455,2,9,0,0,2,1,3,2011,4,0,1,2021,24,2,89,170,141,4,0
456,2,9,0,0,2,1,3,2013,4,0,1,2023,24,2,89,170,141,4,0
457,16,15,0,0,2,0,3,1996,2,0,1,2026,17,1,91,171,143,4,2
458,2,9,0,0,2,1,3,2014,2,0,1,2021,32,4,46,172,144,4,9
459,2,9,0,0,2,1,3,2015,2,0,1,2023,42,5,92,173,144,3,9
460,3,11,0,0,2,0,3,2014,2,0,1,2019,43,4,76,174,145,4,7
461,0,7,0,0,2,0,3,2010,2,0,1,2020,34,1,50,175,90,4,2
462,0,7,0,0,2,0,3,2013,2,0,1,2018,34,1,50,175,90,4,2
463,0,7,0,0,2,1,3,2013,2,0,1,2023,34,1,50,175,90,4,2
468,15,13,0,0,3,1,3,2013,3,0,1,2021,51,1,94,178,148,4,0
469,10,2,0,0,2,1,3,2013,2,0,5,2021,16,5,95,179,149,4,0
473,6,6,0,0,2,0,3,1998,4,0,1,1933,42,5,96,181,151,4,2
474,10,14,0,0,4,1,3,2013,6,0,1,2019,7,4,8,182,152,4,0
476,16,10,0,0,2,0,3,1998,4,0,1,2018,1,0,12,184,154,4,3
477,16,10,0,0,2,0,3,1998,4,0,1,1938,1,0,12,184,154,4,3
478,16,10,0,0,2,0,3,2002,4,0,1,1932,1,0,12,184,154,4,3
479,16,10,0,0,2,0,3,2003,4,0,1,1933,1,0,12,184,154,4,3
480,16,10,0,0,2,0,3,2005,4,0,1,1935,1,0,12,184,154,4,3
481,16,10,0,0,2,0,3,2006,4,0,1,1936,1,0,12,184,154,4,3
482,1,4,0,0,1,1,3,2007,1,0,0,1957,1,0,12,184,154,4,3
483,1,4,0,0,1,1,3,2007,1,0,0,1937,1,0,12,184,154,4,3
484,16,10,0,0,2,0,3,2009,4,0,1,2019,1,0,12,184,154,4,3
485,16,10,0,0,2,0,3,2012,4,0,1,1942,1,0,12,184,154,4,3
486,16,10,0,0,2,0,3,2013,4,0,1,2023,1,0,12,184,154,4,3
487,16,10,0,0,2,0,3,2013,4,0,1,1943,1,0,12,184,154,4,3
488,1,4,0,0,0,1,3,2013,0,0,0,1953,1,0,12,184,154,4,3
489,9,18,0,0,2,0,3,1999,4,0,1,2029,29,8,42,185,155,4,6
490,9,18,0,0,2,0,3,2002,4,0,1,1932,29,8,42,186,155,4,6
491,2,11,0,0,2,0,3,2011,2,0,1,2017,10,0,97,187,156,4,7
492,2,11,0,0,2,0,3,2010,2,0,1,2020,10,0,97,187,156,4,7
493,2,11,0,0,2,0,3,2011,2,0,1,2020,10,0,97,187,156,4,7
494,2,11,0,0,2,0,3,2012,2,0,1,2017,10,0,97,187,156,4,7
495,2,11,0,0,2,0,3,2012,2,0,1,2016,10,0,97,187,156,4,7
496,2,11,0,0,2,0,3,2013,2,0,1,2016,10,0,97,187,156,4,7
497,2,11,0,0,2,0,3,2013,2,1,2,2016,10,0,97,187,156,4,7
498,2,11,0,0,2,0,3,2013,2,0,1,2018,10,0,97,187,156,4,7
499,2,11,0,0,2,0,3,2013,2,0,1,2017,10,0,97,187,156,4,7
500,2,11,0,0,2,0,3,2014,2,0,1,2019,10,0,97,187,156,4,7
501,2,11,0,0,2,0,3,2014,4,0,1,2017,10,0,97,187,156,4,7
502,2,11,0,0,2,0,3,2014,4,0,1,2024,10,0,97,187,156,4,7
503,2,11,0,0,2,0,3,2014,4,0,1,2019,10,0,97,187,156,4,7
504,2,,0,0,2,0,3,2015,4,0,1,2018,10,0,97,187,156,4,7
505,2,,0,0,2,0,3,2015,4,0,1,2022,10,0,97,187,156,4,7
506,2,,0,0,2,0,3,2015,4,0,1,2020,10,0,97,187,156,4,7
507,2,,0,0,2,0,3,2015,4,0,1,2025,10,0,97,187,156,4,7
508,2,,0,0,2,0,3,2015,4,0,1,2018,10,0,97,187,156,4,7
509,2,,0,0,2,0,3,2015,4,0,1,2022,10,0,97,187,156,4,7
510,2,11,0,0,2,1,3,2012,4,3,1,2016,10,0,97,187,156,4,7
511,2,11,0,0,2,1,3,2012,4,3,1,2016,10,0,97,187,156,4,7
512,2,11,0,0,2,1,3,2012,2,3,1,2016,10,0,97,187,156,4,7
513,2,11,0,0,2,1,3,2012,4,3,1,2016,10,0,97,187,156,4,7
514,2,11,0,0,2,1,3,2013,4,3,1,2017,10,0,97,187,156,4,7
515,2,11,0,0,2,1,3,2013,4,3,1,2017,10,0,97,187,156,4,7
516,2,11,0,0,2,1,3,2013,4,3,1,2017,10,0,97,187,156,4,7
517,2,11,0,0,2,1,3,2013,4,3,1,2017,10,0,97,187,156,4,7
518,2,11,0,0,2,1,3,2013,4,3,1,2017,10,0,97,187,156,4,7
519,2,11,0,0,2,1,3,2013,4,3,1,2017,10,0,97,187,156,4,7
520,2,11,0,0,2,1,3,2013,4,3,1,2017,10,0,97,187,156,4,7
521,2,11,0,0,2,1,3,2013,4,3,1,2017,10,0,97,187,156,4,7
522,2,18,0,0,2,1,3,2013,4,3,1,2015,10,0,97,187,156,4,7
523,2,18,0,0,2,1,3,2013,4,3,1,2015,10,0,97,187,156,4,7
524,2,11,0,0,2,1,3,2013,4,3,1,2017,10,0,97,187,156,4,7
525,2,11,0,0,2,1,3,2013,4,3,1,2018,10,0,97,187,156,4,7
526,2,11,0,0,2,1,3,2013,4,3,1,2016,10,0,97,187,156,4,7
527,2,11,0,0,2,1,3,2013,4,3,1,2018,10,0,97,187,156,4,7
528,2,18,0,0,2,1,3,2013,4,3,1,2015,10,0,97,187,156,4,7
529,2,11,0,0,2,1,3,2013,4,3,1,2017,10,0,97,187,156,4,7
530,2,11,0,0,2,1,3,2013,4,3,1,2016,10,0,97,187,156,4,7
531,2,11,0,0,2,1,3,2013,4,3,1,2018,10,0,97,187,156,4,7
532,2,11,0,0,2,1,3,2013,4,3,1,2016,10,0,97,187,156,4,7
533,2,11,0,0,2,1,3,2013,4,3,1,2018,10,0,97,187,156,4,7
534,2,11,0,0,2,1,3,2013,4,3,1,2016,10,0,97,187,156,4,7
535,2,11,0,0,2,1,3,2013,4,3,1,2016,10,0,97,187,156,4,7
536,2,11,0,0,2,1,3,2013,4,3,1,2018,10,0,97,187,156,4,7
537,2,11,0,0,2,1,3,2013,4,3,1,2015,10,0,97,187,156,4,7
538,2,11,0,0,2,1,3,2013,4,3,1,2018,10,0,97,187,156,4,7
539,2,11,0,0,2,1,3,2013,4,3,1,2018,10,0,97,187,156,4,7
540,2,11,0,0,2,1,3,2013,4,3,1,2018,10,0,97,187,156,4,7
541,2,11,0,0,2,1,3,2014,4,3,1,2019,10,0,97,187,156,4,7
542,2,11,0,0,2,1,3,2014,4,3,1,2017,10,0,97,187,156,4,7
543,2,11,0,0,2,1,3,2014,4,3,1,2019,10,0,97,187,156,4,7
544,2,11,0,0,2,1,3,2014,4,3,1,2017,10,0,97,187,156,4,7
545,2,11,0,0,2,1,3,2014,4,3,1,2019,10,0,97,187,156,4,7
546,2,11,0,0,2,1,3,2014,4,3,1,2017,10,0,97,187,156,4,7
547,2,11,0,0,2,1,3,2014,4,3,1,2017,10,0,97,187,156,4,7
548,2,11,0,0,2,1,3,2014,4,3,1,2019,10,0,97,187,156,4,7
549,2,11,0,0,2,1,3,2014,4,3,1,2017,10,0,97,187,156,4,7
550,2,11,0,0,2,1,3,2014,4,3,1,2019,10,0,97,187,156,4,7
551,2,11,0,0,2,1,3,2014,4,3,1,2019,10,0,97,187,156,4,7
552,2,11,0,0,2,1,3,2014,4,3,1,2019,10,0,97,187,156,4,7
553,2,11,0,0,2,1,3,2014,4,3,1,2017,10,0,97,187,156,4,7
554,2,11,0,0,2,1,3,2014,4,3,1,2019,10,0,97,187,156,4,7
555,2,11,0,0,2,1,3,2014,4,3,1,2017,10,0,97,187,156,4,7
556,2,11,0,0,2,1,3,2014,4,3,1,2019,10,0,97,187,156,4,7
557,2,11,0,0,2,1,3,2014,4,3,1,2017,10,0,97,187,156,4,7
558,2,11,0,0,2,1,3,2014,4,3,1,2019,10,0,97,187,156,4,7
559,2,11,0,0,2,1,3,2014,4,3,1,2017,10,0,97,187,156,4,7
561,2,11,0,0,2,1,3,2014,4,3,1,2017,10,0,97,187,156,4,7
565,2,11,0,0,2,1,3,2014,4,3,1,2017,10,0,97,187,156,4,7
566,2,11,0,0,2,1,3,2014,4,3,1,2019,10,0,97,187,156,4,7
567,2,11,0,0,2,1,3,2014,4,3,1,2019,10,0,97,187,156,4,7
572,2,11,0,0,2,1,3,2014,4,3,1,2017,10,0,97,187,156,4,7
577,2,11,0,0,2,1,3,2014,4,3,1,2019,10,0,97,187,156,4,7
581,2,11,0,0,2,1,3,2015,4,3,1,2018,10,0,97,187,156,4,7
583,2,11,0,0,2,1,3,2015,4,3,1,2018,10,0,97,187,156,4,7
587,2,0,0,0,2,1,3,2015,4,3,1,2020,10,0,97,187,156,4,7
589,2,0,0,0,2,1,3,2015,4,3,1,2020,10,0,97,187,156,4,7
611,12,12,0,0,2,1,3,2013,4,0,3,2017,52,11,98,188,157,4,0
612,12,13,0,0,2,1,3,2011,2,0,1,2018,4,3,4,189,158,4,0
613,0,,0,0,6,0,3,2010,14,0,1,1935,53,3,99,190,159,4,0
614,16,4,0,0,2,0,3,2012,4,0,1,2017,38,9,62,191,160,4,6
615,16,4,0,0,2,0,3,2013,4,0,1,2018,38,9,62,191,160,4,6
616,16,4,0,0,2,0,3,2013,4,0,1,2023,38,9,62,191,160,4,6
617,9,15,0,0,2,0,3,2010,2,0,1,2020,10,0,75,192,161,4,0
618,10,11,0,0,6,1,3,2012,6,0,1,2019,29,8,100,193,162,17,8
619,10,11,0,0,6,1,3,2013,6,0,1,2022,29,8,100,193,162,17,8
620,10,11,0,0,6,1,3,2015,6,0,1,2023,29,8,100,193,162,17,8
621,11,14,0,0,6,1,3,2012,6,0,1,2020,29,8,100,194,162,17,8
622,11,14,0,0,6,1,3,2013,6,0,1,2024,29,8,100,194,162,17,8
623,11,14,0,0,2,1,3,2015,2,0,1,2025,29,8,100,194,162,17,8
626,13,14,0,0,2,1,3,2014,2,0,1,2022,29,8,100,197,164,17,8
627,13,14,0,0,2,1,3,2015,2,0,1,2025,29,8,100,197,164,17,8
628,12,,0,0,6,1,3,2015,6,0,1,2025,29,8,100,198,165,17,8
629,11,12,0,0,2,1,10,2015,4,0,1,2025,29,7,100,199,164,4,8
630,10,2,0,0,6,1,3,2015,6,0,1,2023,29,8,100,200,166,4,8
631,9,4,0,0,2,0,3,2008,2,0,1,2018,51,1,94,201,167,4,2
632,9,4,0,0,2,0,3,2008,2,0,1,1938,51,1,94,201,167,4,2
633,9,4,0,0,2,0,3,2009,2,0,1,1939,51,1,94,201,167,4,2
634,9,4,0,0,2,0,3,2009,2,0,1,2019,51,1,94,201,167,4,2
635,9,4,0,0,2,0,3,2011,2,0,1,2021,51,1,94,201,167,4,2
636,9,4,0,0,2,0,3,2012,2,0,1,1942,51,1,94,201,167,4,2
637,9,4,0,0,2,0,3,2012,2,0,1,2022,51,1,94,201,167,4,2
638,9,4,0,0,2,0,3,2013,2,0,1,2023,51,1,94,201,167,4,2
639,9,4,0,0,2,0,3,2013,2,0,1,1943,51,1,94,201,167,4,2
640,9,4,0,0,2,0,3,2013,2,0,1,1944,51,1,94,201,167,4,2
641,9,4,0,0,2,0,3,2013,2,0,1,2024,51,1,94,201,167,4,2
642,9,4,0,0,2,1,3,2014,2,0,1,2020,51,1,94,201,167,4,2
643,0,1,0,0,2,0,3,1998,4,0,1,2028,3,2,86,162,136,4,6
644,0,1,0,0,2,0,3,1998,4,0,1,2018,3,2,86,162,136,4,6
646,17,4,0,0,2,0,3,2012,4,0,1,2017,41,8,101,203,169,4,6
647,17,4,0,0,2,1,3,2012,4,0,1,2022,41,8,101,203,169,4,6
648,17,4,0,0,2,1,3,2014,4,0,1,2019,41,8,101,203,169,4,6
649,17,4,0,0,2,1,3,2014,4,0,1,2021,41,8,101,203,169,4,6
650,17,4,0,0,2,1,3,2014,4,0,1,2024,41,8,101,203,169,4,6
651,17,4,0,0,2,1,3,2014,4,0,1,1934,41,8,101,203,169,4,6
652,17,4,0,0,2,1,3,2014,4,0,1,1944,41,8,101,203,169,4,6
655,1,15,0,0,2,0,3,1999,4,0,1,2029,4,3,4,205,171,4,4
656,1,15,0,0,2,0,3,2001,4,0,1,1931,4,3,4,205,171,4,4
657,1,15,0,0,2,0,3,2002,4,0,1,1933,4,3,4,205,171,4,4
658,6,6,0,0,4,0,3,2004,6,0,1,2019,20,7,29,206,172,4,5
659,6,6,0,0,4,0,3,2005,6,0,1,1937,20,7,29,206,172,4,5
660,12,14,0,0,2,0,3,2003,4,0,1,1932,20,7,29,207,173,4,10
661,12,14,0,0,2,0,3,2008,4,0,1,2018,20,7,29,207,173,4,10
662,12,14,0,0,2,0,3,2009,4,0,1,2020,20,7,29,207,173,4,10
663,6,5,0,0,4,0,3,2006,6,0,1,1936,20,7,29,208,172,4,5
664,6,5,0,0,4,0,3,2008,6,0,1,2017,20,7,29,208,172,4,5
665,6,5,0,0,4,0,3,2008,6,0,1,2018,20,7,29,208,172,4,5
666,6,5,0,0,4,0,3,2009,6,0,1,2018,20,7,29,208,172,4,5
667,6,5,0,0,4,1,3,2012,6,0,1,2022,20,7,29,208,172,4,5
668,6,5,0,0,4,1,3,2013,6,0,1,1943,20,7,29,208,172,4,5
669,6,5,0,0,4,1,3,2014,6,0,1,1944,20,7,29,208,172,4,5
670,6,5,0,0,4,1,3,2014,6,0,1,2025,20,7,29,208,172,4,5
671,6,15,0,0,6,0,3,2000,14,0,1,2020,43,4,76,209,174,4,13
672,16,1,0,0,6,0,3,2002,14,0,1,2021,43,4,76,210,174,4,13
673,16,7,0,0,6,0,3,2000,14,0,1,2019,43,4,76,211,174,4,13
674,4,14,0,0,2,1,3,,4,0,1,1930,30,2,41,212,175,4,0
675,12,14,0,0,3,1,3,2010,3,0,1,2016,15,1,103,213,176,4,12
676,0,,0,0,3,0,3,2014,14,0,1,2021,43,4,76,214,174,4,13
677,6,10,0,0,6,0,3,2011,14,0,1,2021,43,4,76,215,174,4,13
678,1,1,0,0,3,0,3,2011,14,0,1,2018,43,4,76,215,174,4,13
679,3,,0,0,9,0,3,2014,14,0,1,2018,43,4,76,216,174,4,13
680,14,11,0,0,2,0,3,2014,2,0,1,2019,43,4,76,217,174,4,7
681,14,11,0,0,2,0,3,2015,2,0,1,2020,43,4,76,217,174,4,7
682,0,,0,0,6,0,3,2014,14,0,1,2020,43,4,76,218,174,4,13
683,3,,0,0,9,0,3,2014,14,0,1,2017,43,4,76,219,174,4,13
684,9,,0,0,3,0,3,2014,14,0,1,2022,43,4,76,220,174,4,13
685,6,,0,0,6,0,3,2015,14,0,1,2027,43,4,76,221,174,4,13
686,9,,0,0,3,0,3,2015,14,0,1,2023,43,4,76,222,174,4,13
687,6,,0,0,6,0,3,2014,14,0,1,2025,43,4,76,223,174,4,13
688,6,,0,0,6,0,3,2014,14,0,1,2026,43,4,76,224,174,4,13
692,6,,0,0,6,0,3,2014,14,0,1,2023,43,4,76,228,174,4,13
693,14,13,0,0,3,0,3,2001,14,0,1,2019,43,4,76,229,174,4,13
694,21,20,0,0,6,1,3,2014,6,0,1,2020,54,4,104,230,177,4,12
695,14,16,0,0,2,0,3,2011,2,0,1,2019,5,4,52,231,178,4,9
696,14,16,0,0,2,1,3,2012,2,0,1,2022,5,4,52,231,178,4,9
697,14,16,0,0,2,1,3,2013,2,0,1,2021,5,4,52,231,178,4,9
698,14,16,0,0,2,1,3,2013,2,0,1,2019,5,4,52,231,178,4,9
699,14,14,0,0,2,1,3,2013,4,0,1,2021,31,4,45,232,179,4,0
700,0,7,0,0,2,1,3,2013,2,0,1,2023,13,0,105,233,180,4,0
701,0,7,0,0,2,1,3,2014,2,0,1,2024,13,0,105,233,180,4,0
703,3,14,0,0,2,1,3,2013,4,0,1,2018,47,0,84,234,181,4,0
719,0,4,0,0,2,1,3,2012,4,0,1,2017,20,7,29,236,50,4,5
720,0,4,0,0,2,1,3,2012,4,0,1,2022,20,7,29,236,50,4,5
721,4,18,0,0,3,1,3,2014,6,0,4,2019,4,3,4,237,183,4,0
722,15,13,0,0,2,1,3,2014,4,1,2,2019,4,3,4,238,184,4,10
723,15,13,0,0,2,1,3,2014,4,0,1,2020,4,3,4,238,184,4,10
724,15,13,0,0,2,1,3,2014,4,0,1,2021,4,3,4,238,184,4,10
725,12,11,0,0,3,1,3,2015,3,0,1,2020,4,3,4,238,184,4,10
727,0,,0,0,2,1,3,2013,4,0,1,2021,1,0,1,240,186,4,0
728,16,6,0,0,2,0,3,2007,4,0,1,2017,0,0,106,241,187,4,1
729,9,10,0,0,2,0,3,2007,4,0,1,2017,10,0,63,242,187,4,1
730,9,10,0,0,2,0,3,2008,4,0,1,2018,10,0,63,242,187,4,1
731,9,10,0,0,2,0,3,2008,4,0,1,1938,10,0,63,242,187,4,1
732,9,10,0,0,2,0,3,2009,4,0,1,2019,10,0,63,242,187,4,1
733,9,10,0,0,2,0,3,2013,4,0,1,2022,10,0,63,242,187,4,1
734,9,10,0,0,2,0,3,2013,4,0,1,1942,10,0,63,242,187,4,1
735,9,10,0,0,2,0,3,2013,4,0,1,2018,10,0,63,242,187,4,1
736,1,10,0,0,0,1,3,2014,0,0,1,2024,10,0,63,242,187,4,1
737,16,6,0,0,2,0,3,2007,4,0,1,2017,0,0,107,243,187,4,1
738,16,6,0,0,2,0,3,2007,4,0,1,2017,0,0,107,243,187,4,1
739,16,6,0,0,2,0,3,2012,4,0,1,2017,10,0,63,244,187,4,1
740,16,6,0,0,2,0,3,2013,4,0,1,2018,10,0,63,244,187,4,1
741,16,6,0,0,2,0,3,2014,4,0,1,2019,10,0,63,244,187,4,1
742,16,6,0,0,2,0,3,2014,4,0,1,2017,10,0,63,244,187,4,1
743,16,6,0,0,2,0,3,2014,4,0,1,2019,10,0,63,244,187,4,1
744,16,6,0,0,2,0,3,2014,4,0,1,2017,10,0,63,244,187,4,1
745,16,6,0,0,2,1,3,2015,4,0,1,2020,10,0,63,244,187,4,1
746,16,6,0,0,2,1,3,2015,4,0,1,2018,10,0,63,244,187,4,1
747,16,6,0,0,2,1,3,2015,4,0,1,2020,10,0,63,244,187,4,1
748,9,4,0,0,2,0,3,2009,4,0,1,2019,1,0,12,245,188,4,0
749,16,4,0,0,2,0,3,1995,2,0,1,2025,1,0,1,60,54,4,3
750,16,4,0,0,2,0,3,1999,2,0,1,2029,1,0,1,60,54,4,3
751,13,16,0,0,2,0,3,2005,2,0,1,2015,10,0,108,246,189,4,7
752,13,16,0,0,2,0,3,2006,2,0,1,2016,10,0,108,246,189,4,7
753,13,16,0,0,2,0,3,2007,2,0,1,2017,10,0,108,246,189,4,7
754,11,14,0,0,3,1,3,2012,3,0,1,2017,3,2,109,247,190,4,0
755,14,16,0,0,2,1,3,2011,2,0,1,2021,55,4,110,248,191,4,0
756,13,18,0,0,2,0,3,2008,2,3,1,2015,10,0,108,246,189,4,7
757,13,18,0,0,2,0,3,2008,2,0,1,2015,10,0,108,246,189,4,7
758,13,18,0,0,2,0,3,2008,2,0,1,2015,10,0,108,246,189,4,7
759,20,5,0,0,2,0,3,1993,2,0,1,2023,34,1,50,249,192,4,2
760,5,5,0,0,2,0,3,2013,4,0,1,2018,7,4,8,250,193,4,11
761,5,5,0,0,2,0,3,2014,4,0,1,2017,7,4,8,250,193,4,11
762,5,5,0,0,2,0,3,2014,4,0,1,2019,7,4,8,250,193,4,11
763,5,5,0,0,2,0,3,2014,4,0,1,2017,7,4,8,250,193,4,11
764,5,5,0,0,2,0,3,2015,4,0,1,2018,7,4,8,250,193,4,11
765,5,5,0,0,2,0,3,2015,4,0,1,2020,7,4,8,250,193,4,11
766,5,5,0,0,2,0,3,2015,4,0,1,2017,7,4,8,250,193,4,11
767,5,5,0,0,2,0,3,2015,4,0,1,2018,7,4,8,250,193,4,11
768,5,5,0,0,2,0,3,2008,4,0,1,2018,7,4,8,250,193,4,11
769,5,5,0,0,2,0,3,2010,4,0,1,2020,7,4,8,250,193,4,11
770,5,5,0,0,2,0,3,2011,4,0,1,2021,7,4,8,250,193,4,11
771,5,5,0,0,2,0,3,2012,4,0,1,2017,7,4,8,250,193,4,11
772,5,5,0,0,2,0,3,2012,4,0,1,2017,7,4,8,250,193,4,11
773,5,5,0,0,2,0,3,2013,4,0,1,2018,7,4,8,250,193,4,11
774,5,5,0,0,2,0,3,2008,4,0,1,2018,7,4,8,250,193,4,11
775,5,5,0,0,2,0,3,2010,4,0,1,2020,7,4,8,250,193,4,11
776,5,5,0,0,2,0,3,2011,4,0,1,2021,7,4,8,250,193,4,11
777,5,5,0,0,2,0,3,2012,4,0,1,2017,7,4,8,250,193,4,11
778,5,5,0,0,2,0,3,2013,4,0,1,2018,7,4,8,250,193,4,11
779,16,4,0,0,2,0,3,2006,4,0,1,1936,1,0,12,251,54,4,3
780,1,15,0,0,1,1,3,2007,1,0,1,1937,1,0,12,251,54,4,3
781,1,15,0,0,1,1,3,2009,1,0,0,1958,1,0,12,251,54,4,3
782,16,4,0,0,2,0,3,2010,4,0,1,2020,1,0,12,251,54,4,3
783,16,4,0,0,2,0,3,2012,4,0,1,2022,1,0,12,251,54,4,3
784,16,4,0,0,2,0,3,2012,4,0,1,1937,1,0,12,251,54,4,3
785,16,4,0,0,2,0,3,2013,4,0,1,2020,1,0,12,251,54,4,3
786,16,4,0,0,2,0,3,2013,4,0,1,2024,1,0,12,251,54,4,3
787,16,4,0,0,2,1,3,2014,4,0,1,2019,1,0,12,251,54,4,3
788,16,4,0,0,2,1,3,2014,4,0,1,1944,1,0,12,251,54,4,3
789,16,4,0,0,2,1,3,2015,4,0,1,1955,1,0,12,251,54,4,3
790,16,4,0,0,2,1,3,2015,4,0,1,1935,1,0,12,251,54,4,3
791,16,4,0,0,2,1,3,2015,4,0,1,2025,1,0,12,251,54,4,3
792,16,4,0,0,2,1,3,2015,4,0,1,1935,1,0,12,251,54,4,3
793,16,4,0,0,2,1,3,2015,4,0,1,1945,1,0,12,251,54,4,3
794,16,4,0,0,2,1,3,2006,4,1,2,1946,1,0,12,251,54,4,3
795,16,4,0,0,2,0,3,2007,4,0,1,2017,1,0,12,251,54,4,3
796,16,4,0,0,2,0,3,2007,4,0,1,2018,1,0,12,251,54,4,3
797,16,4,0,0,2,0,3,2013,4,1,2,2023,1,0,12,251,54,4,3
799,16,6,0,0,2,0,3,1997,4,0,1,2026,1,0,112,253,195,4,0
800,18,18,0,0,7,1,3,2010,10,0,1,2016,2,1,113,254,196,4,0
801,0,7,0,0,2,0,3,2009,4,0,1,2019,48,0,114,255,197,4,6
802,0,7,0,0,2,0,3,2010,4,0,1,2020,48,0,114,255,197,4,6
803,0,7,0,0,2,0,3,2010,4,0,1,2018,48,0,114,255,197,4,6
804,0,7,0,0,2,0,3,2011,4,0,1,2021,48,0,114,255,197,4,6
805,13,18,0,0,2,0,3,1996,2,0,1,2026,2,1,74,256,133,4,12
806,13,18,0,0,2,0,3,1997,2,0,1,2017,2,1,74,256,133,4,12
807,0,7,0,0,2,0,3,2012,4,0,1,2022,48,0,114,255,197,4,6
808,0,7,0,0,2,0,3,2013,4,0,1,2023,48,0,114,255,197,4,6
809,0,7,0,0,2,0,3,2013,4,0,1,2019,48,0,114,255,197,4,6
810,0,7,0,0,2,0,3,2013,4,0,1,2024,48,0,114,255,197,4,6
811,0,7,0,0,2,0,3,2014,4,0,1,2021,48,0,114,255,197,4,6
812,0,7,0,0,2,1,3,2015,4,0,1,2020,48,0,114,255,197,4,6
813,0,7,0,0,2,1,3,2015,4,0,1,2025,48,0,114,255,197,4,6
814,0,15,0,0,2,0,3,2009,4,0,1,2022,20,7,115,257,142,4,5
815,0,15,0,0,2,1,3,2014,4,0,1,1944,20,7,115,257,142,4,5
816,10,16,0,0,2,1,3,2011,2,0,1,2021,27,4,116,258,198,4,9
817,16,15,0,0,2,0,3,2009,2,0,1,2019,34,1,117,259,199,4,2
818,16,15,0,0,2,1,3,2011,2,0,1,2021,34,1,117,259,199,4,2
